fighter,rating,rd,volatility,last_fight,peak_rating
Alexis Dufresne,1461.1500225556908,296.11880724845895,0.01,2015-01-03,1500.0
John Cofer,1461.1500225556908,298.39001626436834,0.01,2012-12-15,1500.0
Alan Omer,1461.1500225556908,315.0,0.01,2015-06-20,1500.0
Brendson Ribeiro,1461.1500225556908,290.3815245607923,0.01,2024-06-29,1500.0
Charlie Ward,1461.1500225556908,305.1636778128256,0.01,2017-07-16,1500.0
Joseph Sandoval,1461.1500225556908,288.3105795080195,0.01,2012-01-20,1500.0
Julie Kedzie,1461.1500225556908,290.2796356963402,0.01,2013-12-06,1500.0
Bristol Marunde,1461.1500225556908,288.3969077504126,0.01,2013-08-03,1500.0
Brad Morris,1461.1500225556908,292.3400686807233,0.01,2008-09-17,1500.0
Aalon Cruz,1461.1500225556908,315.0,0.01,2021-03-06,1500.0
Royce Alger,1461.1500225556908,315.0,0.01,1999-07-16,1500.0
Sammy Morgan,1461.1500225556908,313.85703577624315,0.01,2006-08-17,1500.0
Curtis Stout,1461.1500225556908,315.0,0.01,2004-06-19,1500.0
Mike Lullo,1461.1500225556908,315.0,0.01,2011-09-17,1500.0
Marcin Bandel,1461.0930952511512,297.23254617596973,0.01,2015-04-11,1500.0
Carlton Minus,1461.0910040961144,289.02211291915023,0.01,2020-12-19,1500.0
Ronys Torres,1461.0843277504725,284.60389457322964,0.01,2010-03-31,1500.0
Jason Black,1461.0838221776276,290.07805953742866,0.01,2007-10-20,1500.0
Gadzhi Omargadzhiev,1461.0611853455073,297.23254617596973,0.01,2022-10-22,1500.0
Josh Shockley,1460.9817480748522,307.6729746114371,0.01,2015-02-22,1500.0
Roger Bowling,1460.9719385747621,304.9891424706788,0.01,2013-12-14,1500.0
Cameron VanCamp,1460.9562222743004,290.3815245607923,0.01,2022-09-17,1500.0
Joe Vedepo,1460.9209323815842,298.24295817336576,0.01,2009-04-01,1500.0
Victor Altamirano,1460.8958305890021,242.202862900741,0.01,2024-10-05,1523.73533799914
Hernani Perpetuo,1460.8938973824932,287.2566849091592,0.01,2014-07-26,1500.0
Charles Rosa,1460.8489304650332,190.52821291609024,94566191.73196186,2022-07-23,1521.8861168155026
Yohan Lainesse,1460.8102145740054,278.5655512308829,0.01,2024-01-20,1500.0
Sarah Alpar,1460.7754100107884,315.0,0.01,2021-09-18,1500.0
James Llontop,1460.7111931181566,289.6837348299003,0.01,2024-09-07,1500.0
Dakota Bush,1460.6815344231711,311.46639474628716,0.01,2022-01-15,1500.0
Colin Robinson,1460.6620660619508,301.47166294073145,0.01,2008-01-19,1500.0
Ryan MacDonald,1460.5972545768009,295.3125,0.01,2019-09-14,1500.0
Timmy Cuamba,1460.5450012680687,290.3815245607923,0.01,2024-06-22,1500.0
Marcos Mariano,1460.5283340810802,302.6125503015366,0.01,2019-09-21,1500.0
Dashon Johnson,1460.4890292637513,285.8250099383362,0.01,2014-09-13,1500.0
Victor Rodriguez,1460.4821330840089,299.28651290402314,0.01,2021-05-22,1500.0
Anton Zafir,1460.4767803330656,304.8152396227098,0.01,2016-07-08,1500.0
Tommy Hayden,1460.4750666800546,299.43827761326713,0.01,2012-08-11,1500.0
Rob Yundt,1460.4595738173582,291.11522203416297,0.01,2008-06-21,1500.0
Rodrigo de Lima,1460.4570086522167,303.7851654644282,0.01,2015-02-14,1500.0
Dileno Lopes,1460.4492482752028,315.0,0.01,2016-07-07,1500.0
Leonardo Guimaraes,1460.3810055024587,300.2071056058634,0.01,2016-09-17,1500.0
Hector Lombard,1460.366100070325,237.2628755235309,140656711.84377933,2018-09-22,1557.0610923210077
Chase Gormley,1460.3613037239866,291.9973542688358,0.01,2010-03-21,1500.0
Seo Hee Ham,1460.3552394825917,281.5208835364396,0.01,2016-11-26,1500.0
Leo Kuntz,1460.3462260154758,297.23254617596973,0.01,2015-11-28,1500.0
Shane Howell,1460.2988018577191,299.43827761326713,0.01,2015-01-18,1500.0
Kaynan Kruschewsky,1460.2970550359382,310.1112207337877,0.01,2024-07-27,1500.0
Micheal Gillmore,1460.2628843467157,296.25561602271785,0.01,2022-02-26,1500.0
Alessio Di Chirico,1460.2247028279928,241.6740311764736,342323844.61248744,2022-09-03,1526.443954772706
Pat Schilling,1460.2110114624975,290.3815245607923,0.01,2012-06-01,1500.0
Nick Aguirre,1460.1799175132144,315.0,0.01,2023-11-18,1500.0
David Dodd,1460.1756454004658,315.0,0.01,2000-06-09,1500.0
Vinny Magalhaes,1460.1553415095816,274.91984282668557,374349110.9419998,2013-08-03,1500.0
Yusaku Kinoshita,1460.1534945178903,299.28651290402314,0.01,2023-08-26,1500.0
Jim Wallhead,1460.142887602645,311.46639474628716,0.01,2017-06-03,1500.0
Todd Brown,1460.1427614236934,300.052009491688,0.01,2011-03-03,1500.0
Wendell Oliveira Marques,1460.1326365953466,308.78552833034456,0.01,2015-05-30,1500.0
Tom DeBlass,1460.131875389687,300.36286492341225,0.01,2012-11-10,1500.0
Danilo Belluardo,1460.1281780699364,289.02211291915023,0.01,2019-09-28,1500.0
Vince Cachero,1460.1242967911044,300.36286492341225,0.01,2021-02-27,1500.0
Danny Abbadi,1460.1006156450387,286.74210539481294,0.01,2006-09-23,1500.0
Bernardo Magalhaes,1460.1002547429648,288.5718077446236,0.01,2012-06-08,1500.0
Mohammad Yahya,1460.0963602229926,315.0,0.01,2024-08-10,1500.0
James Bochnovic,1460.0935976362402,315.0,0.01,2018-05-12,1500.0
Cesar Arzamendia,1460.0904276499593,307.4896988518477,0.01,2016-07-30,1500.0
Marnic Mann,1460.0831735532806,303.7851654644282,0.01,2024-05-04,1500.0
Wes Combs,1460.0749171602124,285.0585098821819,0.01,2006-08-26,1500.0
Chan-Mi Jeon,1460.0666171236558,287.7272833778542,0.01,2017-09-22,1500.0
Nolan Ticman,1460.0662003780633,311.46639474628716,0.01,2015-05-16,1500.0
Ulysses Gomez,1460.062401494154,298.24295817336576,0.01,2013-02-16,1500.0
Kyle Stewart,1460.0600015077987,297.23254617596973,0.01,2019-07-27,1500.0
Alberto Uda,1460.0538284967836,286.1996895635109,0.01,2016-08-20,1500.0
Syuri Kondo,1460.0221102455105,274.57078958316333,0.01,2019-06-22,1518.784047942041
Steve Judson,1460.0085292540548,294.4035230767458,0.01,2000-03-10,1500.0
Yuri Villefort,1460.0079321038052,297.80584624256454,0.01,2013-09-04,1500.0
Mark Holst,1460.0037833959345,289.02211291915023,0.01,2010-10-16,1500.0
Colin Fletcher,1460.0,286.8133380789673,0.01,2013-03-16,1500.0
Leonardo Morales,1460.0,299.28651290402314,0.01,2015-06-06,1500.0
Jacob Kilburn,1460.0,315.0,0.01,2021-01-16,1500.0
Donny Walker,1460.0,285.8250099383362,0.01,2011-09-17,1500.0
Hayder Hassan,1460.0,293.40690175931445,0.01,2015-12-19,1500.0
Brogan Walker,1460.0,308.78552833034456,0.01,2023-04-22,1500.0
Chris Indich,1460.0,285.5905855525528,0.01,2014-06-28,1500.0
David Kaplan,1460.0,293.52900241074985,0.01,2009-05-23,1500.0
Lisa Ellis,1460.0,291.9973542688358,0.01,2015-05-09,1500.0
Razak Al-Hassan,1460.0,315.0,0.01,2009-10-24,1500.0
Chris Price,1460.0,287.9727605282312,0.01,2007-01-25,1500.0
Elias Garcia,1459.967630759216,291.11522203416297,0.01,2018-12-01,1500.0
Johnny Rees,1459.960288764601,291.5504957978978,0.01,2008-12-10,1500.0
Carlos Candelario,1459.9373804690733,295.3125,0.01,2022-11-05,1500.0
David Lee,1459.9365711004589,300.36286492341225,0.01,2007-04-21,1500.0
Rosi Sexton,1459.9337996219367,290.3815245607923,0.01,2013-10-26,1500.0
Zane Frazier,1459.930092044778,315.0,0.01,1996-05-17,1500.0
Cameron Else,1459.8784236610977,315.0,0.01,2022-04-23,1500.0
Xavier Foupa-Pokam,1459.7632462807308,283.98193411949643,0.01,2009-05-23,1500.0
Artem Lobov,1459.733351557054,226.95835474486347,141374659.5474759,2018-10-27,1506.175686667808
Eric Wisely,1459.6897264584848,285.8250099383362,0.01,2012-04-14,1500.0
Michal Figlak,1459.6859635652922,315.0,0.01,2024-05-04,1500.0
Grigory Popov,1459.6343784967496,292.68924685577366,0.01,2019-11-09,1500.0
Aleksa Camur,1459.5701957935248,315.0,0.01,2023-08-05,1521.0589214620686
Nate Mohr,1459.5501380565208,289.44427530862714,0.01,2009-01-17,1501.5265983457157
Anthony Lapsley,1459.5365154528236,295.3125,0.01,2014-05-10,1500.0
Motonobu Tezuka,1459.5267508561442,287.2566849091592,0.01,2013-02-16,1500.0
Samy Schiavo,1459.4895946625502,298.6861576241022,0.01,2008-10-18,1500.0
Andrea Lee,1459.470616117756,161.58340475477345,73415863.3355408,2024-06-15,1560.0996715091753
Rin Nakai,1459.4060389757824,315.0,0.01,2016-03-19,1500.0
Maria Oliveira,1459.3962847371856,269.25091297379265,0.01,2023-06-10,1500.0
Kwan Ho Kwak,1459.294081384183,300.36286492341225,0.01,2017-06-17,1500.0
Gloria de Paula,1459.2710804387243,253.78270667426725,0.01,2022-06-18,1500.0
Besam Yousef,1459.239017814014,315.0,0.01,2013-04-06,1500.0
Cristina Stanciu,1459.2161516754625,286.95808443917383,0.01,2016-07-13,1500.0
Yizha,1459.1783160204916,315.0,0.01,2024-09-14,1500.0
Cain Carrizosa,1459.1381079581613,299.28651290402314,0.01,2015-03-21,1500.0
Zac Pauga,1459.0860833995264,264.9503766583369,0.01,2024-02-10,1500.0
Richie Vaculik,1459.0679147533956,292.20432270559996,0.01,2015-11-14,1501.1500225556908
Ali AlQaisi,1459.0330178053518,285.0585098821819,0.01,2020-10-10,1500.0
Jorge de Oliveira,1458.982376749839,290.3815245607923,0.01,2015-03-21,1500.0
Kelly Faszholz,1458.9627787975144,302.4476153919055,0.01,2016-10-01,1500.0
Daniel Jolly,1458.9159714994232,315.0,0.01,2017-02-04,1500.0
Suman Mokhtarian,1458.9121468864096,315.0,0.01,2019-12-21,1500.0
Matt Van Buren,1458.9055112672754,298.24295817336576,0.01,2015-01-18,1500.0
Ross Pointon,1458.8947234724794,301.1515733916229,0.01,2007-01-25,1500.0
Luke Caudillo,1458.8885822504321,293.16483251747644,0.01,2007-11-17,1500.0
Chris Avila,1458.862685711719,285.8250099383362,0.01,2016-11-05,1500.0
Emily Kagan,1458.8499774443092,315.0,0.01,2015-12-10,1500.0
Boston Salmon,1458.8108693245617,297.09092699037444,0.01,2019-10-18,1500.0
Steve Steinbeiss,1458.6652875586092,315.0,0.01,2010-08-01,1500.0
Antonio Dos Santos,1458.5993972565286,296.25561602271785,0.01,2015-06-20,1500.0
Dave Herman,1458.4295797584746,254.87655794331755,183973563.38278392,2013-07-06,1525.0
Yoislandy Izquierdo,1458.4076329030556,286.2648181317432,0.01,2012-07-07,1500.0
Steve Kennedy,1458.3496492032182,291.8845564709617,0.01,2015-11-14,1500.0
Drako Rodriguez,1458.0562869975502,294.4035230767458,0.01,2021-08-07,1500.0
Roldan Sangcha'an,1457.9773115367561,315.0,0.01,2015-05-16,1500.0
Charalampos Grigoriou,1457.9612049037346,292.68924685577366,0.01,2024-08-17,1500.0
Jessamyn Duke,1457.7731474280797,281.12398899612305,0.01,2015-07-25,1520.0
Tra Telligman,1457.6786605697778,315.0,395504398.4346778,2005-08-20,1507.5918682569438
Pete Sell,1457.4784755491548,272.08475787348175,299480156.8978913,2009-03-07,1524.9974686175792
Junior Albini,1457.4564844716233,247.4310099160161,211317474.30884746,2019-06-29,1526.5371676521966
Jenel Lausa,1457.2750733602697,266.9815841555462,0.01,2018-06-23,1518.991080188004
Jason Gilliam,1457.2390720160263,289.6837348299003,0.01,2007-07-07,1500.0
Barb Honchak,1457.1623738510452,301.47166294073145,0.01,2018-07-06,1500.0
Cody East,1457.080374762101,293.52900241074985,0.01,2016-10-01,1500.0
Mike Rodriguez,1456.9761668377944,245.4848417350904,279199633.89401835,2021-09-18,1511.1070958872172
Tom Watson,1456.6889489975679,213.66397483705074,213821584.63180813,2015-08-08,1509.8584386032048
Tafon Nchukwi,1456.4715655277691,251.15952851807103,0.01,2023-08-12,1520.0
Aaron Riley,1456.407634197621,315.0,518270072.32622844,2013-07-27,1500.0
Miranda Granger,1456.3265076109972,315.0,0.01,2022-08-06,1520.0
Mike Massenzio,1456.1842788646666,241.30743746664447,291768209.1983627,2012-05-05,1526.7751226770065
Mitch Clarke,1456.0866643391196,315.0,580585303.9213493,2017-09-09,1511.153846193172
Jordan Griffin,1455.6967763117245,266.4696579509825,343717028.615172,2021-04-10,1500.0
Eric Spicely,1455.3530755342615,228.8696888213974,226787009.98639464,2019-06-22,1535.3040787485688
Andre Soukhamthath,1454.952805387785,204.56832176852782,184526269.24166125,2019-08-31,1500.0
Lina Lansberg,1454.5305149206092,266.5412769255488,233749762.4331829,2023-02-18,1525.3251909649935
Trevin Jones,1454.5023286100202,246.94054421175596,167375237.6971047,2023-03-04,1526.6645677390563
David Mitchell,1454.4496956702815,267.4669787856713,344215065.2355858,2013-10-09,1500.0
Ryan Benoit,1454.1242423435867,315.0,652111378.208986,2021-07-31,1517.9001680697418
Julija Stoliarenko,1454.079533106076,242.21382201358455,0.01,2024-02-03,1500.0
Jason Miller,1453.9513239344194,295.3125,365766260.1854479,2012-05-26,1500.0
Lukasz Brzeski,1453.6170460744006,247.86473477217174,181025548.25062135,2024-08-03,1500.0
Malcolm Gordon,1453.4604315422,244.50096195701192,301678434.8906481,2024-01-20,1510.331628751727
Henry Briones,1453.2553313770443,310.73830865821174,431383419.28166884,2018-05-19,1525.0
Dominique Steele,1452.8126596058917,248.1130243652942,279160656.1814183,2017-06-10,1507.558659757029
Roxanne Modafferi,1452.5615422167311,154.9456944567218,0.01,2022-02-12,1501.8009515334568
Markus Perez,1452.5423228650998,232.95860173902338,226477494.11266553,2021-01-20,1511.7735319699148
Dominic Waters,1452.509206404307,271.28600388676074,335631386.0216439,2016-05-08,1500.0
Sam Alvey,1452.4811784209937,61.33514846908107,1648430.7085267913,2022-08-06,1617.3079225853132
Kamal Shalorus,1452.4728811316816,288.749694545293,328647465.2977074,2012-05-15,1500.0
Marvin Eastman,1452.4716132922656,291.11522203416297,397738383.42412543,2008-06-21,1500.0
Gian Villante,1452.1221350724072,131.90085045518867,0.01,2021-11-06,1543.3810972908243
Justin Edwards,1451.9907248029933,299.0041585792899,373675362.51047087,2015-06-06,1508.2896727171137
Khalid Taha,1451.8995876966894,315.0,503107352.55525315,2022-09-03,1506.1500225556908
Tim Hague,1451.8119832296459,238.85696484480096,151271535.8185845,2011-01-22,1526.37741289827
Takanori Gomi,1451.6886516515249,223.79118252077248,232019235.2611488,2017-09-22,1537.2597638926727
Justin Buchholz,1451.6387752959686,256.8640135444966,331936937.10739,2010-02-06,1508.9771906395351
Kevin Croom,1451.323358020599,286.74210539481294,349393962.76873755,2022-04-16,1500.0
Sarah Moras,1450.9912093024993,235.90335401702714,336237425.3363232,2021-01-16,1525.5292842389595
Assuerio Silva,1450.4720339462763,297.84559432421236,368846819.9320893,2007-04-21,1500.0
Oluwale Bamgbose,1450.4193858194685,278.9752359454007,421598621.8769674,2017-12-16,1507.0810969242973
Joey Beltran,1450.3246476634574,199.01535652431733,154138544.16146544,2013-10-09,1542.6320309131502
Hannah Goldy,1450.2955802671797,315.0,498996480.8912481,2023-09-23,1500.0
Kyle Bochniak,1450.014901999002,261.6116465372149,315577377.89262223,2019-10-18,1504.9013580206731
Garreth McLellan,1449.9652937987937,244.82378192712395,264156564.54401705,2017-03-11,1506.1500225556908
Shane Campbell,1449.9528978208089,225.6625696171132,210173044.9004907,2016-08-27,1505.8677576365137
Dan Lauzon,1449.9187701939757,291.8845564709617,343249836.641639,2010-05-29,1500.0
Wes Sims,1449.9079221818165,276.10972802566886,362208296.74073774,2004-04-02,1500.0
Alex Chambers,1449.8591711671784,315.0,496330368.44548553,2018-09-22,1505.0
Jessica Eye,1449.78525660067,192.8506080791592,77753454.54744856,2022-07-02,1516.2481602268806
Justin Jaynes,1449.571727583662,218.27039888999695,188928921.33486018,2021-06-26,1523.982408135897
Gilbert Yvel,1449.349663778486,270.5885689614032,231756471.36325976,2010-10-23,1500.0
Bec Rawlings,1449.3436247915167,237.6303069814039,264794769.63590598,2018-04-07,1524.711977409814
Charlie Brenneman,1449.325960124362,176.83526615299812,124742247.9908343,2014-11-08,1547.8697195036702
Sabah Homasi,1449.228857389004,284.4438226719821,317252907.7709631,2018-01-20,1500.0
Erick Gonzalez,1449.0961856112488,299.28651290402314,438633170.1744662,2023-02-25,1500.0
Jared Hamman,1449.0150478029336,266.83473210631763,372928775.8347017,2013-08-31,1509.0209012863568
Journey Newson,1448.7224689609193,278.9622022469513,368740337.37792826,2023-04-29,1500.0
Matt Grice,1448.6814603946975,308.97309348873733,392494643.2829002,2013-02-23,1500.0662003780633
Daniel Teymur,1448.5513864062382,267.92006419196895,332450103.34433067,2019-12-14,1500.0
Albert Morales,1448.3768280341887,223.06874693072302,201159857.21327364,2018-02-24,1504.747098298234
Diana Belbita,1448.0073549335577,265.18660875000006,287132829.5356519,2024-02-03,1500.0
Vinicius Salvador,1447.8313169382302,293.0597354601599,241044822.93095854,2024-06-01,1500.0
Brad Pickett,1447.7021481845507,124.61734203180943,0.01,2017-03-18,1533.619103780335
Victoria Leonardo,1447.69235869146,315.0,489192795.480877,2024-09-07,1500.0
Darrius Flowers,1447.6535077617823,277.91415234494934,412479550.7481705,2024-07-20,1500.0
Salim Touahri,1447.599384978237,306.2241114057644,312252361.04597664,2019-08-03,1500.0
Charlie Ontiveros,1447.5046712574344,315.0,463910377.3556477,2022-08-13,1500.0
Jordan Wright,1447.4942413324484,203.72376388867872,174177970.548784,2023-02-18,1526.5886584490568
Ryan Jensen,1447.3985461800821,228.57727574369082,0.01,2011-04-30,1500.0
Mateus Mendonca,1447.3415409557524,286.5971329498474,371736866.4161509,2024-02-24,1500.0
Josh Parisian,1447.2835447107052,229.88454664165022,217680655.4803513,2024-03-09,1501.1271593812203
Shane Young,1447.1981558114048,300.36286492341225,496016305.804303,2023-09-09,1526.0544441439981
Gabe Ruediger,1447.0747526595874,293.52900241074985,497429730.054264,2011-02-05,1500.0
Brian Camozzi,1446.9988859394805,288.85926472355663,397235298.1631534,2018-02-18,1500.0
Mostapha Al-Turk,1446.961866426532,296.4355857208567,368216183.2999594,2010-04-10,1500.0
Rolando Bedoya,1446.8129134595347,300.49034157398467,482604782.0628572,2024-08-10,1500.0
Kris McCray,1446.7861889070357,269.0726428691699,212034135.97535676,2011-03-26,1500.0
Alex Reyes,1446.7192293323562,315.0,471074313.1509668,2024-08-24,1500.0
Ashlee Evans-Smith,1446.7086717423529,315.0,551307477.3853413,2023-07-15,1527.30798277476
Viktor Pesta,1446.6913085615363,280.77508696573557,298090148.850682,2017-01-15,1501.1500225556908
John Albert,1446.6432787339181,237.7506916800301,267304948.27825433,2013-07-27,1525.0
Edwin DeWees,1446.4598755535228,315.0,528489489.1828273,2006-11-11,1500.0
Mara Romero Borella,1446.2823234703014,227.48359946052506,199701784.21158546,2020-09-19,1525.0
Tonya Evinger,1446.2108713538894,304.9891424706788,504545320.68019134,2019-06-01,1500.0
Jessica Aguilar,1446.1050593585626,267.043824001177,324287001.42676955,2019-03-30,1500.0
Darrell Montague,1445.936458435528,315.0,539638048.7315729,2015-07-12,1500.0
Jordan Williams,1445.8779472812842,287.8083566477006,390764859.2356724,2021-11-06,1500.0
Lukasz Sajewski,1445.8724185681358,286.885331284557,387695460.9427262,2016-10-08,1500.0
Marcio Alexandre Junior,1445.8398778171452,313.4317569256934,360382449.8152541,2015-12-12,1500.0
Bobby Nash,1445.806212207081,271.4172416227358,337406316.62814665,2017-11-25,1500.0
Dan Moret,1445.7830728711033,288.3969077504126,381610724.21045727,2019-06-29,1500.0
Ruan Potts,1445.6906388995396,271.23556687189017,270921149.15114844,2015-02-28,1500.0
Mike Rhodes,1445.6864855649494,274.3961689272878,270438087.236355,2014-12-20,1500.0
Harry Hunsucker,1445.6857936685549,302.78895226647245,335491884.0286965,2022-08-20,1500.0
Frank Camacho,1445.4283127390745,309.4125436863159,0.01,2022-05-14,1504.0370869098097
Marcelo Rojo,1445.3391408289308,315.0,481510787.2433076,2022-12-03,1500.0
Mark De La Rosa,1445.3255575991561,201.50891163067755,161886199.02421534,2020-06-13,1521.844661905072
Dalcha Lungiambula,1445.2839897896636,243.72605783268673,193121265.48712304,2022-12-10,1525.0
Andy Enz,1445.2110442103915,279.34896071751956,389874789.6620774,2015-01-31,1500.0
Felix Lee Mitchell,1445.195720544977,291.9973542688358,349327510.6911921,1996-12-07,1500.0
Rodney Wallace,1445.0244563075476,265.85756746407293,228035293.95542538,2010-08-07,1500.0
Jason Reinhardt,1445.0122814366835,294.5312746657815,468491159.67364043,2011-08-14,1500.0
Jeff Hughes,1444.9772599619955,313.3578954414235,398678467.9454811,2020-09-26,1500.0
Yoji Anjo,1444.9737790999043,306.40304375935955,450799636.89531434,2000-12-16,1500.0
Estevan Payan,1444.9212663960463,276.01109640152896,349974489.9393268,2014-04-19,1500.0
Bojan Mihajlovic,1444.8437002251387,284.76759202600635,378078255.3351603,2017-09-02,1500.0
Darian Weeks,1444.7085840695875,269.16607674200367,373563367.6932826,2022-09-10,1500.0
Damian Grabowski,1444.6673655957302,309.2699193792324,504748808.90940136,2017-07-22,1500.0
Phil Baroni,1444.6616724263301,315.0,0.01,2011-01-01,1549.7650138111705
Hector Aldana,1444.5483403754831,299.59674840983143,426472962.9200405,2019-10-12,1500.0
